ID,id_empleado,fecha,hora_ingreso,hora_salida,justificacion
1257,10071,2024-08-26,08:10,17:10,""
1258,04394,2024-08-26,08:10,17:05,""
1259,10070,2024-08-26,08:10,17:05,""
1260,20638,2024-08-26,08:10,17:00,""
1261,15616,2024-08-26,08:05,17:05,""
1262,21145,2024-08-26,08:05,17:05,""
1263,22694,2024-08-26,08:00,17:05,""
1264,00186,2024-08-26,08:00,17:00,""
1265,14537,2024-08-26,08:10,17:10,""
1266,01397,2024-08-26,08:10,17:00,""
1267,04866,2024-08-26,08:10,17:05,""
1268,00439,2024-08-26,08:05,17:00,""
1269,00142,2024-08-26,08:10,17:05,""
1270,22056,2024-08-26,08:00,17:00,""
1271,21037,2024-08-26,08:00,17:10,""
1272,22949,2024-08-26,08:00,17:05,""
1273,05515,2024-08-26,08:00,17:00,""
1274,20200,2024-08-26,08:05,17:10,""
1275,00731,2024-08-26,08:10,17:00,""
1276,00200,2024-08-26,08:10,17:10,""
1277,02150,2024-08-26,08:10,17:00,""
1278,10616,2024-08-26,08:05,17:00,""
1279,15245,2024-08-26,08:05,17:10,""
1280,04223,2024-08-26,08:10,17:05,""
1281,09404,2024-08-26,08:10,17:00,""
1282,13174,2024-08-26,08:05,17:05,""
1283,04471,2024-08-26,08:00,17:10,""
1284,17888,2024-08-26,08:00,17:10,""
1285,00014,2024-08-26,08:05,17:10,""
1286,12309,2024-08-26,08:05,17:10,""
1287,05878,2024-08-26,08:00,17:05,""
1288,13787,2024-08-26,08:00,17:10,""
1289,10071,2024-08-27,08:10,17:05,""
1290,04394,2024-08-27,08:00,17:05,""
1291,10070,2024-08-27,08:05,17:05,""
1292,20638,2024-08-27,08:10,17:10,""
1293,15616,2024-08-27,08:05,17:00,""
1294,21145,2024-08-27,08:10,17:10,""
1295,22694,2024-08-27,08:10,17:05,""
1296,00186,2024-08-27,08:10,17:05,""
1297,14537,2024-08-27,08:05,17:05,""
1298,01397,2024-08-27,08:00,17:00,""
1299,04866,2024-08-27,08:10,17:05,""
1300,00439,2024-08-27,08:05,17:00,""
1301,00142,2024-08-27,08:10,17:10,""
1302,22056,2024-08-27,08:05,17:00,""
1303,21037,2024-08-27,08:00,17:05,""
1304,22949,2024-08-27,08:00,17:00,""
1305,05515,2024-08-27,08:10,17:05,""
1306,03487,2024-08-27,08:00,17:00,""
1307,20200,2024-08-27,08:00,17:05,""
1308,00731,2024-08-27,08:10,17:05,""
1309,00200,2024-08-27,08:00,17:05,""
1310,02150,2024-08-27,08:10,17:05,""
1311,10616,2024-08-27,08:10,17:00,""
1312,15245,2024-08-27,08:00,17:00,""
1313,04223,2024-08-27,08:10,17:10,""
1314,09404,2024-08-27,08:10,17:00,""
1315,13174,2024-08-27,08:10,17:05,""
1316,04471,2024-08-27,08:05,17:05,""
1317,17888,2024-08-27,08:10,17:00,""
1318,00014,2024-08-27,08:00,17:10,""
1319,12309,2024-08-27,08:10,17:10,""
1320,05878,2024-08-27,08:00,17:10,""
1321,13787,2024-08-27,08:10,17:05,""
1322,10071,2024-08-28,08:10,17:10,""
1323,04394,2024-08-28,08:10,17:00,""
1324,10070,2024-08-28,08:05,17:00,""
1325,20638,2024-08-28,08:05,17:05,""
1326,15616,2024-08-28,08:00,17:05,""
1327,21145,2024-08-28,08:05,17:00,""
1328,22694,2024-08-28,08:00,17:10,""
1329,00186,2024-08-28,08:10,17:00,""
1330,14537,2024-08-28,08:10,17:00,""
1331,01397,2024-08-28,08:05,17:05,""
1332,04866,2024-08-28,08:05,17:00,""
1333,00439,2024-08-28,08:05,17:05,""
1334,00142,2024-08-28,08:10,17:00,""
1335,22056,2024-08-28,08:10,17:00,""
1336,05515,2024-08-28,08:00,17:05,""
1337,03487,2024-08-28,08:00,17:10,""
1338,20200,2024-08-28,08:00,17:10,""
1339,00731,2024-08-28,08:05,17:00,""
1340,00200,2024-08-28,08:00,17:05,""
1341,02150,2024-08-28,08:10,17:05,""
1342,10616,2024-08-28,08:05,17:05,""
1343,15245,2024-08-28,08:00,17:00,""
1344,23863,2024-08-28,08:00,17:00,""
1345,04223,2024-08-28,08:00,17:00,""
1346,13174,2024-08-28,08:00,17:05,""
1347,04471,2024-08-28,08:00,17:05,""
1348,17888,2024-08-28,08:00,17:00,""
1349,00014,2024-08-28,08:10,17:00,""
1350,12309,2024-08-28,08:00,17:10,""
1351,05878,2024-08-28,08:00,17:10,""
1352,13787,2024-08-28,08:10,17:00,""
1353,10071,2024-08-29,08:10,17:10,""
1354,04394,2024-08-29,08:05,17:00,""
1355,10070,2024-08-29,08:10,17:00,""
1356,20638,2024-08-29,08:00,17:00,""
1357,15616,2024-08-29,08:10,17:00,""
1358,21145,2024-08-29,08:00,17:00,""
1359,22694,2024-08-29,08:10,17:05,""
1360,00186,2024-08-29,08:10,17:00,""
1361,14537,2024-08-29,08:00,17:10,""
1362,01397,2024-08-29,08:00,17:00,""
1363,04866,2024-08-29,08:00,17:10,""
1364,00439,2024-08-29,08:00,17:05,""
1365,22056,2024-08-29,08:10,17:05,""
1366,21037,2024-08-29,08:10,17:05,""
1367,22949,2024-08-29,08:05,17:10,""
1368,05515,2024-08-29,08:00,17:00,""
1369,03487,2024-08-29,08:05,17:00,""
1370,20200,2024-08-29,08:00,17:10,""
1371,00731,2024-08-29,08:10,17:05,""
1372,00200,2024-08-29,08:05,17:05,""
1373,02150,2024-08-29,08:00,17:10,""
1374,10616,2024-08-29,08:10,17:00,""
1375,15245,2024-08-29,08:00,17:10,""
1376,23863,2024-08-29,08:00,17:05,""
1377,04223,2024-08-29,08:10,17:00,""
1378,09404,2024-08-29,08:00,17:10,""
1379,13174,2024-08-29,08:00,17:10,""
1380,04471,2024-08-29,08:05,17:05,""
1381,00014,2024-08-29,08:05,17:10,""
1382,12309,2024-08-29,08:00,17:10,""
1383,05878,2024-08-29,08:00,17:10,""
1384,13787,2024-08-29,08:00,17:00,""
1385,10071,2024-08-30,08:10,17:00,""
1386,04394,2024-08-30,08:10,17:10,""
1387,10070,2024-08-30,08:10,17:10,""
1388,20638,2024-08-30,08:10,17:05,""
1389,15616,2024-08-30,08:10,17:00,""
1390,21145,2024-08-30,08:00,17:10,""
1391,22694,2024-08-30,08:10,17:10,""
1392,00186,2024-08-30,08:10,17:05,""
1393,14537,2024-08-30,08:05,17:00,""
1394,01397,2024-08-30,08:05,17:00,""
1395,04866,2024-08-30,08:00,17:10,""
1396,00439,2024-08-30,08:05,17:10,""
1397,00142,2024-08-30,08:00,17:00,""
1398,22056,2024-08-30,08:10,17:00,""
1399,21037,2024-08-30,08:00,17:00,""
1400,22949,2024-08-30,08:10,17:05,""
1401,05515,2024-08-30,08:10,17:05,""
1402,03487,2024-08-30,08:10,17:00,""
1403,20200,2024-08-30,08:10,17:00,""
1404,00731,2024-08-30,08:00,17:05,""
1405,00200,2024-08-30,08:05,17:00,""
1406,02150,2024-08-30,08:00,17:00,""
1407,10616,2024-08-30,08:00,17:05,""
1408,15245,2024-08-30,08:10,17:00,""
1409,23863,2024-08-30,08:05,17:05,""
1410,04223,2024-08-30,08:00,17:00,""
1411,09404,2024-08-30,08:05,17:05,""
1412,13174,2024-08-30,08:10,17:05,""
1413,04471,2024-08-30,08:10,17:05,""
1414,17888,2024-08-30,08:05,17:10,""
1415,00014,2024-08-30,08:05,17:05,""
1416,12309,2024-08-30,08:10,17:00,""
1417,05878,2024-08-30,08:10,17:00,""
1418,13787,2024-08-30,08:00,17:10,""
1419,04394,2024-09-02,08:05,17:00,""
1420,10070,2024-09-02,08:10,17:10,""
1421,20638,2024-09-02,08:10,17:05,""
1422,15616,2024-09-02,08:10,17:10,""
1423,21145,2024-09-02,08:00,17:05,""
1424,22694,2024-09-02,08:10,17:05,""
1425,00186,2024-09-02,08:10,17:00,""
1426,14537,2024-09-02,08:05,17:05,""
1427,01397,2024-09-02,08:00,17:05,""
1428,04866,2024-09-02,08:00,17:00,""
1429,00439,2024-09-02,08:00,17:05,""
1430,00142,2024-09-02,08:10,17:10,""
1431,21037,2024-09-02,08:05,17:10,""
1432,05515,2024-09-02,08:00,17:05,""
1433,03487,2024-09-02,08:05,17:05,""
1434,20200,2024-09-02,08:00,17:10,""
1435,00731,2024-09-02,08:10,17:10,""
1436,00200,2024-09-02,08:05,17:05,""
1437,02150,2024-09-02,08:05,17:00,""
1438,10616,2024-09-02,08:00,17:10,""
1439,15245,2024-09-02,08:05,17:00,""
1440,23863,2024-09-02,08:00,17:05,""
1441,04223,2024-09-02,08:05,17:05,""
1442,09404,2024-09-02,08:05,17:00,""
1443,13174,2024-09-02,08:05,17:05,""
1444,04471,2024-09-02,08:10,17:10,""
1445,17888,2024-09-02,08:05,17:10,""
1446,00014,2024-09-02,08:00,17:05,""
1447,12309,2024-09-02,08:05,17:05,""
1448,05878,2024-09-02,08:00,17:10,""
1449,13787,2024-09-02,08:00,17:10,""
1450,10071,2024-09-03,08:00,17:10,""
1451,04394,2024-09-03,08:05,17:05,""
1452,10070,2024-09-03,08:05,17:00,""
1453,20638,2024-09-03,08:10,17:00,""
1454,21145,2024-09-03,08:10,17:00,""
1455,22694,2024-09-03,08:00,17:00,""
1456,00186,2024-09-03,08:05,17:05,""
1457,14537,2024-09-03,08:05,17:10,""
1458,01397,2024-09-03,08:05,17:10,""
1459,04866,2024-09-03,08:10,17:10,""
1460,22056,2024-09-03,08:10,17:00,""
1461,21037,2024-09-03,08:00,17:05,""
1462,22949,2024-09-03,08:00,17:10,""
1463,05515,2024-09-03,08:10,17:10,""
1464,03487,2024-09-03,08:10,17:00,""
1465,20200,2024-09-03,08:10,17:05,""
1466,00731,2024-09-03,08:05,17:10,""
1467,00200,2024-09-03,08:00,17:10,""
1468,02150,2024-09-03,08:00,17:10,""
1469,10616,2024-09-03,08:00,17:05,""
1470,15245,2024-09-03,08:00,17:00,""
1471,23863,2024-09-03,08:10,17:00,""
1472,04223,2024-09-03,08:00,17:00,""
1473,09404,2024-09-03,08:05,17:10,""
1474,13174,2024-09-03,08:00,17:00,""
1475,17888,2024-09-03,08:05,17:05,""
1476,00014,2024-09-03,08:05,17:05,""
1477,12309,2024-09-03,08:00,17:10,""
1478,05878,2024-09-03,08:00,17:00,""
1479,13787,2024-09-03,08:05,17:00,""
1480,10071,2024-09-04,08:10,17:10,""
1481,04394,2024-09-04,08:05,17:00,""
1482,10070,2024-09-04,08:00,17:10,""
1483,20638,2024-09-04,08:05,17:05,""
1484,21145,2024-09-04,08:00,17:00,""
1485,22694,2024-09-04,08:05,17:10,""
1486,00186,2024-09-04,08:10,17:05,""
1487,14537,2024-09-04,08:00,17:05,""
1488,01397,2024-09-04,08:10,17:05,""
1489,04866,2024-09-04,08:10,17:05,""
1490,00142,2024-09-04,08:00,17:05,""
1491,22056,2024-09-04,08:10,17:00,""
1492,21037,2024-09-04,08:05,17:00,""
1493,22949,2024-09-04,08:00,17:00,""
1494,05515,2024-09-04,08:05,17:05,""
1495,03487,2024-09-04,08:10,17:10,""
1496,20200,2024-09-04,08:05,17:00,""
1497,00731,2024-09-04,08:05,17:10,""
1498,00200,2024-09-04,08:00,17:05,""
1499,02150,2024-09-04,08:00,17:10,""
1500,10616,2024-09-04,08:05,17:10,""
1501,23863,2024-09-04,08:10,17:10,""
1502,04223,2024-09-04,08:00,17:10,""
1503,09404,2024-09-04,08:00,17:00,""
1504,13174,2024-09-04,08:05,17:00,""
1505,04471,2024-09-04,08:05,17:00,""
1506,17888,2024-09-04,08:05,17:00,""
1507,00014,2024-09-04,08:05,17:10,""
1508,12309,2024-09-04,08:05,17:05,""
1509,05878,2024-09-04,08:00,17:05,""
1510,13787,2024-09-04,08:00,17:05,""
1511,10071,2024-09-05,08:05,17:05,""
1512,04394,2024-09-05,08:10,17:05,""
1513,10070,2024-09-05,08:05,17:00,""
1514,20638,2024-09-05,08:00,17:10,""
1515,15616,2024-09-05,08:00,17:00,""
1516,21145,2024-09-05,08:10,17:00,""
1517,22694,2024-09-05,08:05,17:00,""
1518,00186,2024-09-05,08:05,17:05,""
1519,14537,2024-09-05,08:00,17:05,""
1520,01397,2024-09-05,08:05,17:00,""
1521,04866,2024-09-05,08:00,17:10,""
1522,00439,2024-09-05,08:05,17:00,""
1523,00142,2024-09-05,08:00,17:10,""
1524,22056,2024-09-05,08:05,17:05,""
1525,21037,2024-09-05,08:05,17:05,""
1526,22949,2024-09-05,08:00,17:10,""
1527,03487,2024-09-05,08:05,17:05,""
1528,20200,2024-09-05,08:05,17:05,""
1529,00731,2024-09-05,08:05,17:00,""
1530,00200,2024-09-05,08:05,17:05,""
1531,02150,2024-09-05,08:10,17:10,""
1532,10616,2024-09-05,08:10,17:00,""
1533,15245,2024-09-05,08:10,17:00,""
1534,23863,2024-09-05,08:05,17:10,""
1535,04223,2024-09-05,08:10,17:05,""
1536,09404,2024-09-05,08:05,17:00,""
1537,13174,2024-09-05,08:00,17:05,""
1538,04471,2024-09-05,08:00,17:00,""
1539,17888,2024-09-05,08:10,17:00,""
1540,00014,2024-09-05,08:10,17:05,""
1541,12309,2024-09-05,08:05,17:00,""
1542,05878,2024-09-05,08:10,17:10,""
1543,10071,2024-09-06,08:00,17:05,""
1544,04394,2024-09-06,08:05,17:00,""
1545,10070,2024-09-06,08:05,17:00,""
1546,15616,2024-09-06,08:05,17:05,""
1547,21145,2024-09-06,08:10,17:00,""
1548,22694,2024-09-06,08:05,17:10,""
1549,00186,2024-09-06,08:10,17:05,""
1550,01397,2024-09-06,08:05,17:10,""
1551,04866,2024-09-06,08:00,17:10,""
1552,00439,2024-09-06,08:05,17:05,""
1553,00142,2024-09-06,08:10,17:00,""
1554,22056,2024-09-06,08:10,17:00,""
1555,21037,2024-09-06,08:10,17:05,""
1556,22949,2024-09-06,08:05,17:10,""
1557,05515,2024-09-06,08:00,17:00,""
1558,03487,2024-09-06,08:05,17:00,""
1559,20200,2024-09-06,08:05,17:05,""
1560,00731,2024-09-06,08:00,17:10,""
1561,00200,2024-09-06,08:10,17:05,""
1562,02150,2024-09-06,08:10,17:10,""
1563,10616,2024-09-06,08:05,17:05,""
1564,15245,2024-09-06,08:10,17:10,""
1565,23863,2024-09-06,08:05,17:00,""
1566,04223,2024-09-06,08:10,17:05,""
1567,09404,2024-09-06,08:05,17:00,""
1568,13174,2024-09-06,08:05,17:00,""
1569,04471,2024-09-06,08:10,17:10,""
1570,17888,2024-09-06,08:10,17:00,""
1571,00014,2024-09-06,08:00,17:10,""
1572,12309,2024-09-06,08:00,17:00,""
1573,05878,2024-09-06,08:00,17:10,""
1574,13787,2024-09-06,08:10,17:05,""
1575,10071,2024-09-09,08:00,17:00,""
1576,04394,2024-09-09,08:10,17:05,""
1577,10070,2024-09-09,08:10,17:10,""
1578,20638,2024-09-09,08:05,17:10,""
1579,15616,2024-09-09,08:05,17:05,""
1580,21145,2024-09-09,08:05,17:00,""
1581,22694,2024-09-09,08:05,17:05,""
1582,00186,2024-09-09,08:00,17:10,""
1583,14537,2024-09-09,08:05,17:00,""
1584,01397,2024-09-09,08:00,17:05,""
1585,04866,2024-09-09,08:05,17:00,""
1586,00439,2024-09-09,08:10,17:00,""
1587,22056,2024-09-09,08:05,17:00,""
1588,21037,2024-09-09,08:10,17:10,""
1589,22949,2024-09-09,08:10,17:00,""
1590,05515,2024-09-09,08:00,17:05,""
1591,03487,2024-09-09,08:05,17:05,""
1592,20200,2024-09-09,08:05,17:05,""
1593,00731,2024-09-09,08:10,17:10,""
1594,00200,2024-09-09,08:00,17:00,""
1595,02150,2024-09-09,08:00,17:00,""
1596,10616,2024-09-09,08:00,17:10,""
1597,15245,2024-09-09,08:10,17:05,""
1598,23863,2024-09-09,08:10,17:05,""
1599,04223,2024-09-09,08:10,17:05,""
1600,09404,2024-09-09,08:10,17:00,""
1601,13174,2024-09-09,08:10,17:00,""
1602,04471,2024-09-09,08:05,17:05,""
1603,17888,2024-09-09,08:05,17:00,""
1604,00014,2024-09-09,08:00,17:10,""
1605,12309,2024-09-09,08:00,17:10,""
1606,05878,2024-09-09,08:00,17:05,""
1607,13787,2024-09-09,08:10,17:10,""
1608,10071,2024-09-10,08:00,17:10,""
1609,04394,2024-09-10,08:10,17:05,""
1610,10070,2024-09-10,08:00,17:10,""
1611,20638,2024-09-10,08:10,17:10,""
1612,15616,2024-09-10,08:10,17:10,""
1613,21145,2024-09-10,08:00,17:10,""
1614,22694,2024-09-10,08:00,17:05,""
1615,00186,2024-09-10,08:10,17:05,""
1616,14537,2024-09-10,08:00,17:00,""
1617,01397,2024-09-10,08:05,17:00,""
1618,04866,2024-09-10,08:10,17:00,""
1619,00439,2024-09-10,08:10,17:00,""
1620,22056,2024-09-10,08:10,17:10,""
1621,21037,2024-09-10,08:05,17:10,""
1622,22949,2024-09-10,08:00,17:05,""
1623,05515,2024-09-10,08:00,17:10,""
1624,03487,2024-09-10,08:00,17:05,""
1625,20200,2024-09-10,08:00,17:00,""
1626,00731,2024-09-10,08:05,17:10,""
1627,00200,2024-09-10,08:00,17:10,""
1628,02150,2024-09-10,08:05,17:05,""
1629,10616,2024-09-10,08:00,17:00,""
1630,15245,2024-09-10,08:00,17:00,""
1631,23863,2024-09-10,08:10,17:10,""
1632,04223,2024-09-10,08:05,17:05,""
1633,09404,2024-09-10,08:10,17:05,""
1634,13174,2024-09-10,08:10,17:10,""
1635,04471,2024-09-10,08:00,17:00,""
1636,17888,2024-09-10,08:00,17:05,""
1637,00014,2024-09-10,08:10,17:05,""
1638,12309,2024-09-10,08:00,17:10,""
1639,05878,2024-09-10,08:05,17:05,""
1640,13787,2024-09-10,08:05,17:05,""
1641,10071,2024-09-11,08:00,17:10,""
1642,04394,2024-09-11,08:10,17:05,""
1643,10070,2024-09-11,08:10,17:10,""
1644,20638,2024-09-11,08:00,17:10,""
1645,15616,2024-09-11,08:00,17:00,""
1646,21145,2024-09-11,08:00,17:00,""
1647,22694,2024-09-11,08:00,17:10,""
1648,00186,2024-09-11,08:00,17:10,""
1649,14537,2024-09-11,08:10,17:00,""
1650,01397,2024-09-11,08:05,17:00,""
1651,04866,2024-09-11,08:10,17:10,""
1652,00439,2024-09-11,08:05,17:00,""
1653,00142,2024-09-11,08:10,17:00,""
1654,22056,2024-09-11,08:10,17:05,""
1655,21037,2024-09-11,08:00,17:10,""
1656,22949,2024-09-11,08:05,17:10,""
1657,05515,2024-09-11,08:00,17:00,""
1658,03487,2024-09-11,08:00,17:00,""
1659,20200,2024-09-11,08:05,17:10,""
1660,00731,2024-09-11,08:00,17:00,""
1661,00200,2024-09-11,08:05,17:05,""
1662,02150,2024-09-11,08:00,17:05,""
1663,10616,2024-09-11,08:00,17:00,""
1664,15245,2024-09-11,08:00,17:00,""
1665,23863,2024-09-11,08:05,17:05,""
1666,04223,2024-09-11,08:10,17:05,""
1667,09404,2024-09-11,08:10,17:05,""
1668,13174,2024-09-11,08:10,17:00,""
1669,04471,2024-09-11,08:05,17:05,""
1670,17888,2024-09-11,08:05,17:00,""
1671,00014,2024-09-11,08:00,17:05,""
1672,12309,2024-09-11,08:00,17:05,""
1673,05878,2024-09-11,08:10,17:05,""
1674,13787,2024-09-11,08:05,17:05,""
1675,10071,2024-09-12,08:10,17:05,""
1676,04394,2024-09-12,08:00,17:00,""
1677,10070,2024-09-12,08:05,17:10,""
1678,20638,2024-09-12,08:10,17:00,""
1679,15616,2024-09-12,08:10,17:05,""
1680,21145,2024-09-12,08:05,17:05,""
1681,22694,2024-09-12,08:00,17:05,""
1682,00186,2024-09-12,08:05,17:10,""
1683,14537,2024-09-12,08:10,17:05,""
1684,01397,2024-09-12,08:10,17:05,""
1685,04866,2024-09-12,08:00,17:05,""
1686,00142,2024-09-12,08:05,17:05,""
1687,22056,2024-09-12,08:00,17:00,""
1688,21037,2024-09-12,08:00,17:10,""
1689,05515,2024-09-12,08:10,17:05,""
1690,00731,2024-09-12,08:05,17:10,""
1691,00200,2024-09-12,08:10,17:10,""
1692,02150,2024-09-12,08:05,17:00,""
1693,10616,2024-09-12,08:00,17:10,""
1694,15245,2024-09-12,08:05,17:10,""
1695,23863,2024-09-12,08:10,17:00,""
1696,04223,2024-09-12,08:10,17:00,""
1697,09404,2024-09-12,08:00,17:00,""
1698,13174,2024-09-12,08:10,17:00,""
1699,04471,2024-09-12,08:00,17:10,""
1700,17888,2024-09-12,08:10,17:05,""
1701,00014,2024-09-12,08:00,17:00,""
1702,12309,2024-09-12,08:05,17:05,""
1703,05878,2024-09-12,08:10,17:05,""
1704,13787,2024-09-12,08:10,17:10,""
1705,10071,2024-09-13,08:00,17:05,""
1706,04394,2024-09-13,08:00,17:10,""
1707,10070,2024-09-13,08:00,17:10,""
1708,20638,2024-09-13,08:10,17:00,""
1709,15616,2024-09-13,08:10,17:00,""
1710,21145,2024-09-13,08:05,17:00,""
1711,00186,2024-09-13,08:00,17:05,""
1712,14537,2024-09-13,08:10,17:00,""
1713,01397,2024-09-13,08:10,17:10,""
1714,04866,2024-09-13,08:05,17:10,""
1715,00439,2024-09-13,08:05,17:05,""
1716,00142,2024-09-13,08:05,17:00,""
1717,22056,2024-09-13,08:05,17:00,""
1718,21037,2024-09-13,08:10,17:05,""
1719,22949,2024-09-13,08:05,17:00,""
1720,05515,2024-09-13,08:00,17:05,""
1721,03487,2024-09-13,08:05,17:10,""
1722,20200,2024-09-13,08:05,17:10,""
1723,00731,2024-09-13,08:05,17:10,""
1724,00200,2024-09-13,08:10,17:00,""
1725,02150,2024-09-13,08:05,17:00,""
1726,15245,2024-09-13,08:05,17:05,""
1727,23863,2024-09-13,08:00,17:00,""
1728,04223,2024-09-13,08:00,17:05,""
1729,09404,2024-09-13,08:10,17:05,""
1730,04471,2024-09-13,08:00,17:10,""
1731,17888,2024-09-13,08:05,17:05,""
1732,00014,2024-09-13,08:10,17:05,""
1733,12309,2024-09-13,08:05,17:05,""
1734,05878,2024-09-13,08:10,17:05,""
1735,13787,2024-09-13,08:05,17:00,""
1736,10071,2024-09-16,08:00,17:05,""
1737,04394,2024-09-16,08:00,17:05,""
1738,20638,2024-09-16,08:10,17:05,""
1739,15616,2024-09-16,08:10,17:05,""
1740,21145,2024-09-16,08:10,17:10,""
1741,00186,2024-09-16,08:00,17:10,""
1742,14537,2024-09-16,08:05,17:10,""
1743,01397,2024-09-16,08:00,17:10,""
1744,04866,2024-09-16,08:00,17:05,""
1745,00142,2024-09-16,08:00,17:00,""
1746,22056,2024-09-16,08:10,17:00,""
1747,21037,2024-09-16,08:05,17:05,""
1748,22949,2024-09-16,08:05,17:10,""
1749,05515,2024-09-16,08:05,17:10,""
1750,03487,2024-09-16,08:00,17:05,""
1751,20200,2024-09-16,08:05,17:00,""
1752,00731,2024-09-16,08:10,17:05,""
1753,00200,2024-09-16,08:00,17:10,""
1754,02150,2024-09-16,08:00,17:10,""
1755,10616,2024-09-16,08:10,17:10,""
1756,15245,2024-09-16,08:10,17:05,""
1757,23863,2024-09-16,08:05,17:00,""
1758,04223,2024-09-16,08:05,17:05,""
1759,09404,2024-09-16,08:00,17:05,""
1760,13174,2024-09-16,08:00,17:00,""
1761,04471,2024-09-16,08:05,17:00,""
1762,17888,2024-09-16,08:10,17:00,""
1763,00014,2024-09-16,08:05,17:00,""
1764,12309,2024-09-16,08:00,17:00,""
1765,05878,2024-09-16,08:05,17:05,""
1766,13787,2024-09-16,08:05,17:10,""
1767,10071,2024-09-17,08:10,17:00,""
1768,04394,2024-09-17,08:00,17:05,""
1769,10070,2024-09-17,08:00,17:05,""
1770,20638,2024-09-17,08:10,17:05,""
1771,15616,2024-09-17,08:10,17:00,""
1772,21145,2024-09-17,08:10,17:05,""
1773,22694,2024-09-17,08:00,17:10,""
1774,00186,2024-09-17,08:00,17:10,""
1775,14537,2024-09-17,08:05,17:05,""
1776,01397,2024-09-17,08:00,17:00,""
1777,04866,2024-09-17,08:05,17:10,""
1778,00439,2024-09-17,08:10,17:10,""
1779,00142,2024-09-17,08:10,17:10,""
1780,22056,2024-09-17,08:10,17:00,""
1781,21037,2024-09-17,08:10,17:05,""
1782,05515,2024-09-17,08:00,17:10,""
1783,03487,2024-09-17,08:00,17:00,""
1784,20200,2024-09-17,08:05,17:05,""
1785,00731,2024-09-17,08:00,17:10,""
1786,00200,2024-09-17,08:05,17:10,""
1787,02150,2024-09-17,08:05,17:10,""
1788,10616,2024-09-17,08:00,17:05,""
1789,15245,2024-09-17,08:00,17:05,""
1790,23863,2024-09-17,08:10,17:10,""
1791,09404,2024-09-17,08:10,17:10,""
1792,13174,2024-09-17,08:10,17:10,""
1793,04471,2024-09-17,08:05,17:05,""
1794,17888,2024-09-17,08:05,17:05,""
1795,00014,2024-09-17,08:00,17:10,""
1796,12309,2024-09-17,08:00,17:10,""
1797,05878,2024-09-17,08:00,17:10,""
1798,13787,2024-09-17,08:10,17:10,""
1799,10071,2024-09-18,08:05,17:00,""
1800,04394,2024-09-18,08:10,17:05,""
1801,10070,2024-09-18,08:10,17:00,""
1802,20638,2024-09-18,08:10,17:10,""
1803,15616,2024-09-18,08:05,17:10,""
1804,21145,2024-09-18,08:00,17:00,""
1805,22694,2024-09-18,08:05,17:05,""
1806,00186,2024-09-18,08:00,17:05,""
1807,14537,2024-09-18,08:05,17:05,""
1808,01397,2024-09-18,08:00,17:00,""
1809,04866,2024-09-18,08:05,17:05,""
1810,00439,2024-09-18,08:05,17:00,""
1811,00142,2024-09-18,08:05,17:10,""
1812,22056,2024-09-18,08:00,17:00,""
1813,21037,2024-09-18,08:05,17:00,""
1814,22949,2024-09-18,08:10,17:00,""
1815,05515,2024-09-18,08:00,17:10,""
1816,03487,2024-09-18,08:10,17:00,""
1817,00731,2024-09-18,08:00,17:10,""
1818,00200,2024-09-18,08:05,17:10,""
1819,02150,2024-09-18,08:00,17:00,""
1820,10616,2024-09-18,08:05,17:05,""
1821,15245,2024-09-18,08:00,17:00,""
1822,23863,2024-09-18,08:05,17:10,""
1823,09404,2024-09-18,08:00,17:10,""
1824,13174,2024-09-18,08:00,17:00,""
1825,04471,2024-09-18,08:05,17:10,""
1826,17888,2024-09-18,08:10,17:05,""
1827,00014,2024-09-18,08:00,17:00,""
1828,12309,2024-09-18,08:05,17:10,""
1829,05878,2024-09-18,08:00,17:00,""
1830,13787,2024-09-18,08:10,17:10,""
1831,10071,2024-09-19,08:00,17:10,""
1832,04394,2024-09-19,08:00,17:00,""
1833,22694,2024-09-19,08:10,17:10,""
1834,00186,2024-09-19,08:00,17:00,""
1835,14537,2024-09-19,08:00,17:10,""
1836,01397,2024-09-19,08:00,17:10,""
1837,04866,2024-09-19,08:00,17:00,""
1838,00439,2024-09-19,08:10,17:10,""
1839,00142,2024-09-19,08:00,17:05,""
1840,22056,2024-09-19,08:10,17:10,""
1841,21037,2024-09-19,08:10,17:00,""
1842,22949,2024-09-19,08:10,17:00,""
1843,05515,2024-09-19,08:10,17:10,""
1844,03487,2024-09-19,08:00,17:05,""
1845,20200,2024-09-19,08:00,17:10,""
1846,00731,2024-09-19,08:10,17:10,""
1847,00200,2024-09-19,08:00,17:05,""
1848,02150,2024-09-19,08:00,17:05,""
1849,10616,2024-09-19,08:10,17:00,""
1850,15245,2024-09-19,08:10,17:00,""
1851,04223,2024-09-19,08:05,17:05,""
1852,09404,2024-09-19,08:00,17:10,""
1853,13174,2024-09-19,08:10,17:05,""
1854,04471,2024-09-19,08:00,17:00,""
1855,17888,2024-09-19,08:05,17:00,""
1856,00014,2024-09-19,08:05,17:00,""
1857,12309,2024-09-19,08:00,17:10,""
1858,05878,2024-09-19,08:10,17:05,""
1859,13787,2024-09-19,08:10,17:00,""
1860,10071,2024-09-20,08:05,17:05,""
1861,04394,2024-09-20,08:00,17:00,""
1862,10070,2024-09-20,08:05,17:10,""
1863,20638,2024-09-20,08:00,17:05,""
